"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC7767","Ward Clerk PRN","","St Martin Hospital","","JOB DUTIES:
Â
Responsible for performing general clerical duties at the Nurses Station under the direction of the Staff Nurses.Â Assembles and dismantles charts needed.Â Chart vital signs and weights.Â Check cart for new orders.Â Prepares nourishment and dietary lists.Â Makes new Kardex Cards.Â Prepares records for admissions and discharge.Â Enter ancillary service reports on patientâ€™s chart.
Â
Responsible for taking incoming calls to the Nurses Station.Â Answers intercom and routes personnel to room as needed.Â Delivers mail, gifts and flowers to patients.Â Directs visitors to patientÂ rooms.Â Maintains stock of forms at Nursesâ€™ Station.Â Restocks Nurses Kitchen on each shift.Â May be asked to wheel patients in wheelchair.Â Writes requisitions for lab and x-ray or other ancillary service.Â Makes copies on copy machine as needed.Â Maintains census.
Â 
EDUCATIONAL REQUIREMENTS/EXPERIENCE:
Â
High school graduate or in senior year in high school.Â Good clerical skills helpful.Â On the job training.
Â
Â","","www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7767&p_spid=8089&oapc=212&oas=zyAsnXTSCOCV-BU4bGKHVA.."
"IRC7106","Nurse Practitioner","","Hospitalist Services","","Nurse Practitioner:
A.Â Â Â Â Â Â Â Current Registered Nurse licensure to practice nursing in the state of Louisiana.
B.Â Â Â Â Â Â Â Â Satisfactory completion of a program of studies accredited by the American Nursing Association
Â Â Â Â Â Â Â Â Â Â Â which is recognized by the Louisiana State Board of Nursing.
C.Â Â Â Â Â Â Â Â National certification in Family Nursing Practitioner or other Nurse Practitioner specialty care areas
such as Gerontology, AdultÂ (or certification within three years of employment for new graduate).
D.Â Â Â Â Â Â Â Two years of clinical nursing experience.
E.Â Â Â Â Â Â Â Â Requires 12 months of on-the-job experience to meet effective expected practice standards.
F.Â Â Â Â Â Â Â Â Professional knowledge of nursing theory and practice.Â Extensive knowledge of physical assessment,
Â Â Â Â Â Â Â Â Â Â Â differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic
patient/family problems.
Â Â Â Â Â Â Â Â Â Â Â G.Â Â Â Â Â Â Â Current licensure and certification required by the State of Louisiana of LAC 46:XLVII.3705 and 3707
Advanced Practitioner of Nursing:Â Primary Nurse Associate.","Fulltime","www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7106&p_spid=7428&oapc=215&oas=mh6rCMPIz-AuxVT--nJsmg.."
"IRC7409","PRN - ERT","","Emergency","","POSITION SUMMARY:
Under the supervision of the ER Manager, the ER Tech performs a variety of duties to carryout the necessary requirements for good patient care. 
EDUCATION / TRAINING / EXPERIENCE:
• High School Graduate or GED required.
• Previous ERT or equivalent experience preferred. 
• Must maintain current BLS Certification.
• Verbal ability is required to use and understand terminology relating to equipment and procedures done within the Emergency Department.
• Organizational skills are required to assist with treatments.
• Ability to function in adverse conditions.","PRN - 7:00 PM - 11:00 PM","Apply @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7409&p_spid=7731&oapc=218&oas=z6FOrY4VJicu5MeerZdWeQ.."
"IRC7700","OR Assistant.0","","LGSH Surgery","","High school diploma or GED required.Â Previous CNA desirable.Â Previous experience in operating room setting desirable.","PRN","Online at www.lafayettegeneral.com","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7700&p_spid=8022&oapc=222&oas=SciOkOGTXO3v8Lj2JC6cig.."
"IRC7804","Courier","","Security","","Â High school degree or equivalent required.Â Current Louisiana Driver's license required.Â Good Driving Record.
The Courier will expedite delivery of the transportation of specimens, x-rays, supplies, reports, and information to and from the hospital to clients and users of hospital services as an effective means to increase customer satisfaction with hospital services.","Full-time","Online @ www.lafayettegeneral.com
Â 
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7804&p_spid=8126&oapc=225&oas=RECVgJpSahZzjCCd8TUIQw.."
"IRC7763","Radiation Therapist","","Cyberknife","","POSITION SUMMARY:
Administers a prescribed, planned, therapeutic dose of ionizing radiation to patients undergoing CyberKnife Therapy according to departmental policy and procedure.
EDUCATION / TRAINING / EXPERIENCE:
• Require graduate of an accredited Radiation Therapy program.
• Current Louisiana license in the field of Radiation Therapy required.Â
• Must be registered with A.R.R.T. or registry eligible in the field of Radiation Therapy.Â Â
• Experience of 3 years as a Radiation Therapist is preferred.","Fulltime","Apply online at www.lafayettegeneral.com.
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7763&p_spid=8085&oapc=228&oas=T_Cc7ENEcJ0kemNnt2_Wpw.."
"IRC7762","Security Officer","","Security","","EDUCATION/TRAINING/EXPERIENCE:
1.Â Â Â Â Â Â Â High school graduate or equivalent
2.Â Â Â Â Â Â Â Prefer minimum associate degree in Criminal Justice or related field
3.Â Â Â Â Â Â Â Minimum 1 year accountable work-related experience
4.Â Â Â Â Â Â Â Must be bondable and have a valid Louisiana drivers license
5.Â Â Â Â Â Â Â Must possess the ability to learn and use basic computer, hospital ID Badge System
6.Â Â Â Â Â Â Â Must obtain basic IAHSS certification within 6 months of hire
7.Â Â Â Â Â Â Â Must successfully complete training for Crisis Prevention, OC-Pepper Spray, ASP expandable baton and handcuffs within 6 months of hire
8.Â Â Â Â Â Â Â Must submit to criminal background check
9.Â Â Â Â Â Â Â Must be free of vision and hearing defects which would limit ability to perform essential functions of the job
10.Â Â Â Â Must complete OSHA and CPR/BLS with in 90 days of hire.
Â","Fulltime","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7762&p_spid=8084&oapc=231&oas=HbaknR5MQ_oePQuynjVP8Q.."
"IRC7746","Hospitalist Physician Extender","","Hospitalist Services","","Â This position requires a Physician Assistant orÂ Nurse Practitioner with qualifications as follows:Physician Assistant:Â Â Current Physician Assistant licensure to practice in the State of Louisiana.Â Â Valid diploma certifying completion of a physician assistant training program accredited by the Committee on Allied Health Education and Accreditation (CAHEA) which is recognized by the Louisiana State Board of Medical Examiners.Â Â Physician Assistant National certification NCCPA National Certification Commission by Physician (or certification within three years of employment for new graduate).Â Â Two years of clinical physician assistant experience to meet expected practice standards.Â Â Professional knowledge of physician assistant theory and practice.Â Extensive knowledge of physical assessment, differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic patient/family problems.
Nurse Practitioner:Â Â Current Registered Nurse licensure to practice nursing in the state of Louisiana.Â Â Â Â Â Â Â Â Â Â Satisfactory completion of a program of studies accredited by the American Nursing AssociationÂ Â which is recognized by the Louisiana State Board of Nursing.Â Â National certification in Family Nursing Practitioner or other Nurse Practitioner specialty care areasÂ such as Gerontology, AdultÂ (or certification within three years of employment for new graduate).Â Â Two years of clinical nursing experience.Â Â Requires 12 months of on-the-job experience to meet effective expected practice standards.Â Â Professional knowledge of nursing theory and practice.Â Extensive knowledge of physical assessment,Â differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic patient/family problems.Â Â Current licensure and certification required by the State of Louisiana of LAC 46:XLVII.3705 and 3707 Advanced Practitioner of Nursing:Â Primary Nurse Associate.
Â Â Â Â Â Â Â Â Â Â Â
Â","Fulltime","Apply online at www.lafayettegeneral.com.
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7746&p_spid=8068&oapc=234&oas=E1KZbn2l728jIMKsGkYROw.."
"IRC7783","Ultrasonagrapher.0","","Non Invasive Lab","","High school graduate or equivalent.Â Must have R.D.M.S. certification or eligible for certification.Â Registered by ARRT and 
licensed by Louisiana in diagnostic radiology is preferred.Â Certified in CPR within 1 year of employment and recertified 
each year thereafter.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7783&p_spid=8105&oapc=237&oas=GJBs0ojoI8PgJjm_UNi2HQ.."
"IRC7633","LPN","","9207 Internal Medicine Staffing","","1.Â Â Â Â Â EDUCATION-TRAINING-EXPERIENCE
Â
A.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â High School Graduate or Equivalent required.
B.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Required completion of an accredited medical assistant course and preferred 2 years health care experience.
C.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Excellent computer skills required.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7633&p_spid=7955&oapc=240&oas=dDXTFOTQUs_Gzkk50HYeVA.."
"IRC7566","Chief Nursing Officer","","Administration","","• EDUCATION-TRAINING-EXPERIENCE
Â
A.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Bachelor of Science in Nursing (B.S.N.) and Masterâ€™s Degree in Nursing, Hospital Administration, or Business Administration required.
B.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Five (5) or more years of progressive responsibility in hospital managerial experience and nursing administration required.
C.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Must have a comprehensive knowledge of nursing and health care practice.
D.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Leadership ability to manage teams.Â Effective qualities in speaking, writing, and representing Lafayette General Medical Center.
E.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Knowledge of legal and accreditation standards.","Fulltime; 8:00am - 4:30pm","Online at www.lafayettegeneral.com","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7566&p_spid=7888&oapc=243&oas=p0ybSlgrmwNODUnVKm2nNA.."
"IRC7568","Supervisor/Purchaser - The Boutique","","The Pavillion for Women and Children's Services","","The successful candidate will provide operational oversight, insure appropriate, timely and cost effective procurement of goods and services for The Boutique Gift Shop. Will also maintain operation oversight and staffing for The Boutique gift shop at The Pavilion for Women and Children's Services. Will include purchasing, inventory control, cashier operations, volunteers and/or employee training and scheduling. 
Education/Training/Qualifications:
• Bachelorâ€™s degree in business and or marketing, and/or necessary experience in managing retail operations. 
• Retail cashier software operations desired.
• Some supervisory experience desired. 
• Experience with budgeting, inventory management and purchasing required. 
Other attributes strongly preferred:
• Organizational skills. Analytical or problem solving ability. 
• Understanding of retail sales and marketing. 
• Ability to direct staff and implement scheduling. 
• Ability to work effectively with the public and maintain customer service and satisfaction. 
• Ability to communicate clearly and effectively in both written and oral form. 
• Ability to achieve financial results, and ability to work as a team member.","Fulltime; 8:00am-4:30pm","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7568&p_spid=7890&oapc=246&oas=s8Vp1FeFYeO2IUCQjHLfKw.."
"IRC7384","Administrator","","LGSH","","The Administrator is appointed by the LGMC President/CEO to serve as the Administrator of the Facility. The Administrator carries out programs within the policies and directives of the LGSH Executive Committee and serves as a liaison between the Medical Staff and the Executive Committee. He/she insures that sound management systems are coordinated to effectively carry out the mission of the organization and meet organizational goals and objectives.
EDUCATION / TRAINING/ EXPERIENCE:
a.Â Â Â Â Â Â Bachelor's DegreeÂ Required.
b.Â Â Â Â Â Master's Degree in Healthcare, Business or Management Preferred.
c.Â Â Â Â Â Â Candidate should have a proven track record in building a business and solid sales/marketing experience.
d.Â Â Â Â Â Minimum of 5 years experience in management required.
Â","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7384&p_spid=7706&oapc=249&oas=NfkkjxAblN2K4K39k-4fPw.."
"IRC7798","Materials Management Tech","","Materials Management","","The Materials Management Tech I responsibilities are assigned on a routine basis and include but are not limited to: case carts building; cycle counting of inventory; handling, distribution, receipt, storage and delivery of supplies; cleaning and distribution of equipment; daily stock put away; processing of mail, internal and external.
• High School Diploma or G.E.D. required. Bachelorâ€™s Degree in Business preferred.
• Any combination of education, training and experience, which could produce the required knowledge and abilities, will be considered. 
• Strong customer service skills necessary.
• Strong verbal and written communication skills.
• Detail oriented.
• Computer literacy comprised of working with MS Office preferred.
• Basic contract knowledge and product procurement preerred.
• Knowledge of medical terminology desired.
• Knowledge of supply management, purchasing policies and practices helpful.
• Must demonstrate the potential ability to perform the essential functions of the job as outline in the position description.","Part-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7798&p_spid=8120&oapc=253&oas=yQ_JEZQlqnEMpM1iIYSJRQ.."
"IRC7619","Materials Management Tech","","Materials Management","","The Materials Management Tech I responsibilities are assigned on a routine basis and include but are not limited to: case carts building; cycle counting of inventory; handling, distribution, receipt, storage and delivery of supplies; cleaning and distribution of equipment; daily stock put away; processing of mail, internal and external.
• High School Diploma or G.E.D. required. Bachelorâ€™s Degree in Business preferred.
• Any combination of education, training and experience, which could produce the required knowledge and abilities, will be considered. 
• Strong customer service skills necessary.
• Strong verbal and written communication skills.
• Detail oriented.
• Computer literacy comprised of working with MS Office preferred.
• Basic contract knowledge and product procurement preerred.
• Knowledge of medical terminology desired.
• Knowledge of supply management, purchasing policies and practices helpful.
• Must demonstrate the potential ability to perform the essential functions of the job as outline in the position description.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7619&p_spid=7941&oapc=256&oas=tvH7nmP1p02ncVun8MfHSg.."
"IRC6927","LPN","","7th Floor","","High School Diploma required.Â Current licensure as a Licensed Practical Nurse with the State of Louisiana required.Â 
IV Certification required.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6927&p_spid=7249&oapc=259&oas=xTXVFdDAY0_YF6H1tW62xA.."
"IRC7773","LPN","","3rd Floor","","High School Diploma required.Â Current licensure as a Licensed Practical Nurse with the State of Louisiana required.Â 
IV Certification required.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7773&p_spid=8095&oapc=262&oas=i3GUqPL6WsR4NvB7gojkEQ.."
"IRC7654","LPN","","LGMC Diagnostics","","EDUCATION, TRAINING, EXPERIENCE
a.Â Â Â Â Â Â Â Â Â Â Â Â LPN with current state licensure.Â 
b.Â Â Â Â Â Â Â Â Â Â Â Â Minimum of one year satisfactory work experience at LGMC with good working knowledge of hospital policies and procedures.
c.Â Â Â Â Â Â Â Â Â Â Computer literate
d.Â Â Â Â Â Â Â Â Â Â BLS â€“ Healthcare Provider
Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7654&p_spid=7976&oapc=265&oas=tvAci4k3Ui8HE1l0En3osw.."
"IRC7294","PRN-LPN (Unit Specific)","","Family Health Plaza of Lafayette General","","High School Graduate or Equivalent required.Â Â Current licensure as a Licensed Practical Nurse in the State 
of Louisiana.Â Â Current BLS Certification (CPR-C).Â Â IV Certification required.","PRN","Apply online @ www.lafayettegeneral.com","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7294&p_spid=7616&oapc=268&oas=3v8xwb4PcygBwdbjYB0SrA.."
"IRC7793","LPN","","4th Floor","","High School Diploma required.Â Current licensure as a Licensed Practical Nurse with the State of Louisiana required.Â 
IV Certification required.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7793&p_spid=8115&oapc=271&oas=PJ2mE5EkI2V1jawt8f1WjA.."
"IRC7785","PRN-LPN (Unit Specific)","","Employee Health","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Licensed Practical Nurse in the State of Louisiana
• Current BLS Certification 
• IV Certification required","PRN","Apply online @ www.lafayettegeneral.com
Â","PRN","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7785&p_spid=8107&oapc=274&oas=rBLlimoaSP5NY6-x39_rJw.."
"IRC6596","PRN - Medical Lab Tech","","Laboratory","","POSITION SUMMARY:
Performs various chemical, microscopic and bacteriologic procedures to use in the diagnosis and treatment of disease
EDUCATION / TRAINING / EXPERIENCE:
• Graduate from an approved Vocational Technical Training School which includes six months of classroom and six months of clinical training.
• Licensed from the State of Louisiana.
• Some experience helpful; on the job training provided.","PRN","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6596&p_spid=6918&oapc=277&oas=zztv8wCRTyp6Phxp6gnutA.."
"IRC7588","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7588&p_spid=7910&oapc=280&oas=GmeHgw86f1oyRRyAKl03dA.."
"IRC7747","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7747&p_spid=8069&oapc=284&oas=k_RUPN9BDnzvCPldouGwWA.."
"IRC7760","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7760&p_spid=8082&oapc=287&oas=_gdYOqcCbyUvCLEdaC3loQ.."
"IRC7779","Medical Lab Tech.0","","Laboratory","","As required by the Clinical Laboratory Improvement Act of 1998: Section 493.1423 Standard; Testing personnel 
qualifications for moderate complexity testing:
1. Possess a current license issued by Louisiana for CLT-G category.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7779&p_spid=8101&oapc=290&oas=t3QxT8sG4U_FgaoVKkdW9w.."
"IRC7778","Medical Lab Tech.0","","Laboratory","","As required by the Clinical Laboratory Improvement Act of 1998: Section 493.1423 Standard; Testing personnel 
qualifications for moderate complexity testing:
1. Possess a current license issued by Louisiana for CLT-G category.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7778&p_spid=8100&oapc=293&oas=iDAw_6jKE6SorbivE8LMsA.."
"IRC7782","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime; 11pm -7am","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7782&p_spid=8104&oapc=296&oas=AuSrQ3GynPPBpvTBLT6x3g.."
