"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC76974","RMA Fault Isolation Engineer","Singapore,SG","Quality and Reliability Engineering","- Provide assistance to RMA product failure analysis using diagnostic tools and methods
- Perform electrical tests using ATE equipments, datalog collection, equipment trouble shooting
- Use equipment such as oscilloscopes, waveform generators, curve tracers, logic analyzers and multimeters
- Work closely with customer quality engineers and Device Analysis Laboratory for RMA TAT improvement
- Work closely with product and test engineering teams to solve product quality issues
- RMA logistics work including receiving/shipping physical units of customer return timely and assist on tester time scheduling.","- Degree in Electrical/Electronics engineering with certain knowledge on semiconductor IC; 
- Experience of working in Engineering Lab and knowledge in Perl / C / C++ programming and Unix environment is a plus; 
- A team player with good communication skills and report writing skills;","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=76974&p_spid=3650014&oapc=138&oas=eIXD3JrtCdYxHwipQU_fuQ.."
"IRC76975","Senior RMA Engineering Assistant","Singapore,SG","Quality and Reliability Engineering","- Perform Oracle transactions for all RMAs to ensure smooth process of customer returns.
- Logistics work including archiving/receiving/shipping of customer returns
- Notify engineers of the RMA tracking and Turn Around Time (TAT) performance of every customer return to ensure every RMA TAT target is met
- Perform electrical tests using ATE testers (J750/Flex, V93K) for customer return material and engineering activities; perform data analysis and reporting
- Maintenance of PQE lab, and keep track of equipment list and hardware inventory, as well as purchasing lab consumables","- Diploma in engineering/science with 3 - 5 years working experience in semiconductor industry
- Knowledge in ATE testers (J750/Flex, V93K) and working experience in semiconductor test product engineering environment
- Knowledge in Oracle and basic understanding of programming languages (VB, C, PERL) is a plus
- A team player with good communication skills, report writing skills, logistics planning and handling","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=76975&p_spid=3650015&oapc=141&oas=8gPYM53nIQEeBQ99bWGJnA.."
"IRC75593","PRODUCT APPLICATIONS ENGINEER","Hyderabad,IN","WW Technical Support","∑ Provide technical applications engineering support directly to customers via telephone and internet.
∑ Resolve customer technical problems utilizing digital design and analysis skills.
∑ Evaluate new software products and provide defect and enhancement information through product testing.
∑ Document product change requests, workarounds and problem solutions.
∑ Utilize customer-case management and bug-tracking database to maintain/retrieve customer case status, call activity, change request and solutions.
∑ Review and quality check technical and product documentation.
∑ Visit key customers to support specific design problems or competitive situations.
∑ Work closely with factory to solve field issues
∑ Design and develop application notes and application tutorials.
∑ Generate and deliver training and technical information to customers and company field application engineers.","∑ Bachelor or Master Degree in Electronic Engineering or equivalent.
∑ 3-5 years of FPGA/EDA/VLSI industry experience is required.
∑ Strong interpersonal, telephone, written and group communication skills and be fluent in English.
∑ Proficient in VHDL or Verilog and understanding of FPGA development.
∑ Good knowledge in one of the following areas: FPGA hardware, Architecture, Embedded Processing, MGT/High Speed Digital Communication protocols, SystemIO and Memory Interfaces is a plus.
∑ Good analytical &amp; problem solving skills are required along with self-motivation, and demonstrated successful team work.
∑ Candidate with a service-oriented approach, a desire to solve problems, and a concern to support customers in a dynamic and commercial engineering environment would be an ideal candidate.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=75593&p_spid=3577013&oapc=144&oas=7QqC1fEqs3EAb6o8cnrM4w.."
"IRC78235","Intern","Hyderabad,IN","Processing Solutions and Global Verification (PSGV)","Responsibilites include: Participate actively to contribute to the verification of Pele at module, subsystem and system levels. Write system level tests in ARM assembly language, help out in writing regression scripts and Makefiles, run regressions on a regular basis, collect coverage information. Contribute to coding of cover points and cover groups, review of verification specs","Coursework in hardware design essential. Knowledge of hardware design and processor design. Familiarity with verilog and general logic design concepts. Strong knowledge of UNIX environment, scripting languages like Perl, Cshell, familiarity with Makefiles. Excellent communication and presentation skills. Demonstate ability to work with cross-functional teams. Familiarity with C and assembly language.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=78235&p_spid=3714015&oapc=147&oas=BDbNnHyDrP5oigEBQUoF1g.."
"IRC77975","Senior Verification Engineer - II /Tech Lead","Hyderabad,IN","XHD ADVS","ï Will be responsible for testing and verifying complete Xilinx product offering with specific focus on synthesis technology
ï Contribute technical expertise towards building a world class verification/validation team focused on ensuring the Xilinx software, IP and silicon products work well together
ï Work closely with your team and cross site stakeholders to understand the requirements and deliverables
ï Responsible for technical leadership for verification/validation of Xilinx synthesis technology and come up with innovative techniques to uncover critical defects
ï Lead the team on project planning and execution, debugging and root-cause analysis, reporting failures, problem recreation and verification of the fixes
ï Develop verification methodologies for efficient testing, focused towards finding critical defects in a timely and cost-effective manner","ï Self driven, motivated, results oriented individual with superior academic achievements
ï Excellent communication skill for working remotely with global team
ï BS in EE or equivalent with at least 8 years of experience (or MS in EE with 7 years experience)
ï 5+ years experience in synthesis, optimization and timing closure
ï 2+ years experience in FPGA/ASIC design/verification
ï At least 2+ years in technical lead role
ï Strong understanding and experience in using SDC for synthesis (SynplifyPro, Synopsys-DC, PrimeTime, etc.)
ï Strong understanding of Xilinx FPGA architecture, tool flow and design optimization techniques
ï Strong understanding of synthesis, P&amp;R, timing closure
ï Strong debugging skills using software tools e.g. simulation and equivalence checking
ï Proficiency in VHDL, Verilog and System Verilog
ï Good knowledge in PERL/TCL/C-Shell
Additional Requirements:
ï Exposure to customer interactions
ï Ability to drive verification projects at all stages from planning to implementation
ï Understanding of domain specific IPs (embedded, DSP, connectivity, etc.)","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77975&p_spid=3701015&oapc=150&oas=k6XSd-Cd6gyk_hHGGgdSqQ.."
"IRC74454","Business System Analyst 3","Hyderabad,IN","Application Support - 1100","This is a Business/Information Systems Analyst role, where the candidate will be involved in enhancing, customizing and supporting the Enovia or eMatrix application. The job will be a mix of project and support work. The candidate will be required to be independent and at the same time a good team player.","Candidates must have:
ï A minimum of 4 years customizing and supporting Enovia version 6(previously called eMatrix) applications.
ï Strong technical skills in Enovia Engineering Central and Product Central
ï Strong Java and J2EE skills
ï Extensive programming experience in enovia API's/MQL and TCLs
ï Application Upgrade experience
ï Basic unix and linux skills
ï Good knowledge in SDLC (Software Development Life Cycle) Methodoligies and exposure to UML tools (like Rational Rose) is needed
ï Strong functional knowledge of
ï Defining Parts, Bill of Materials, ECR/ECO process and Document Control
ï Strong communication skills both written and oral
ï Ability to understand and Document customer requirements Effectively and work independently
Good to have skills:
ï Matrix One Developer Certification
ï Project Life Cycle knowledge (like PMI)
ï Agile PLM applicaiton exposure","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=74454&p_spid=3520014&oapc=153&oas=Q8ULGawz9k0Qn57rIFR25g.."
"IRC77936","Senior Staff Library Development Engineer*","San Jose, CA, US","PROCESSOR &amp; LIBRARY DEVELOPMENT","Job Description and Responsibilities:
Develop world-class, standard cell library products and solutions to support Xilinx leading edge FPGA products.
Responsibilities include, Library architecture, circuit design, physical design and characterization of cell components. Development of library generation and testing methodologies. Development of methodologies and flows to support cell library user group. Research and development of new tools, flows and methodologies to help solve ever increasing bleeding edge design problems.
Support back end design timing closure of complex cell based blocks for integration into Xilinx FPGA products.","Qualifications and Experience:
∑ 8-10+ years experience with MSEE preferred.
∑ Demonstrate expertise is advanced process node, design and verification issues, for custom digital and cell based flows.
∑ Requires a working knowledge of following circuit design tools and flows. HSPICE, Schematic entry/mask design, physical verification.
∑ Requires a working knowledge of following digital design flows and tools: RTL coding, Synthesis, simulation, DFT, P&amp;R, and static timing analysis.
∑ Excellent design automation skills, coding and scripting.
∑ Excellent oral and written communication skills.
∑ Must be self driven and have strong planning and organizational skills","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77936&p_spid=3699016&oapc=156&oas=SmW63sPEb25to_C4VbI-yA.."
"IRC78074","Intern","Hyderabad,IN","IP Tools &amp; Software","Xilinx Platform Studio is part of the award winning Embedded Development Kit (EDK) tool, used for developing embedded Systems on Xilinx FPGAs. The candidate will have the opportunity to work with a development team, working on various areas of EDK Tool development and verification. 
Specific job responsibilities include ñ
ï Maintain the current code base and test various tools","ï B.E/M.E/M.Tech or B.S/M.S in CS/EE 
ï Must be self-directed and with excellent communication skills
ï Knowledge of simulation and C++ required","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=78074&p_spid=3706014&oapc=160&oas=iAYrdokwGmw9alrbLrVasQ.."
"IRC77513","Senior Digital Design Engineer","Saggart, IE","Silicon Development Group","An experienced digital design engineer is required for the development of complex mixed analog / digital ICs. The responsibilities include: the development of the digital specification; implementation of the design using a modern digital ASIC design methodology and tools; and providing technical leadership and mentoring to the other team members.","* Analytical problem solving ñ depth and insight
* Extensive experience in modern digital ASIC methodologies including front-end design and verification, STA and signal integrity, DfT, synthesis, physical implementation and verification.
* Extensive experience in specification development
* Experience in leading digital IC design teams
* Extensive ìtape-outî experience in advanced foundry process technologies
* Experience in silicon debug, verification and characterization
* Good customer facing and communication skills
* Experience in using standard project management techniques
* Excellent written and oral communication skills
* Creativity/Innovation
* Good interpersonal/teamwork skills
* Willingness to travel for customer and organizational meetings
* Minimum education level/Experience: BS + 10 yrs, MS + 8 yrs
* Experience in high speed (GHz) digital design is highly desirable
* DSP experience would be an advantage","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77513&p_spid=3677013&oapc=163&oas=R9-Tu55Nw96F7t8jC0Qarw.."
"IRC77897","R&amp;D Software Engineer","Beijing, CN","High Level Synthesis","Develop Eclipse-based graphical user interface for a high-level synthesis system.","Responsibilities:
ï Developing the rich client platform (RCP) based eclipse plugins for the GUI of the high-level synthesis tool on both Window and Linux platforms.
ï Carrying out and managing each step in software life cycle: requirements analysis, designing, coding and testing
ï Working with the other team to identify, define and propose projects.
Requirements:
ï Degree of M.S or Ph.D in computer science, computer engineering, or electrical engineering
ï Development methodologies including object-oriented analysis and design, data structures
ï Experience in object-oriented languages (JAVA)
ï Experience in eclipse rich client platform and eclipse plugin development
ï Team work
ï Fluent English
Preferred knowledge and experience:
ï Experience on developing features based on eclipse CDT
ï Experience of development on both Linux and Window platforms.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77897&p_spid=3697017&oapc=166&oas=YLyTATlfB_RqFUv3ptbr2w.."
"IRC77900","R&amp;D Software Engineer","Beijing, CN","High Level Synthesis","Develop and implement algorithms for high-level synthesis.","Responsibilities:
ï Developing the software algorithms for high level synthesis tool on both Window and Linux platforms.
ï Carrying out and managing each step in software life cycle - requirements analysis, designing, coding and testing
ï Working with the other team to identify, define and propose projects.
RequirementsÅF
ï Degree of M.S or Ph.D in computer science, computer engineering, or electrical engineering
ï Development methodologies including object-oriented analysis and design, data structures
ï Experience in object-oriented languages (C++)
ï Team work
ï Fluent English
Preferred knowledge and experience:
ï Expert on C++ language object-oriented programming
ï Experience on compiler algorithms, familiar with one of GCC/LLVM/SUIF
ï Experience on classic algorithms like sorting, graphics
ï Experience on high-level synthesis algorithms
ï Experience on EDA tool developments
ï Experience on VHDL/Verilog/SystemC hardware description languages
ï Experience on TCL programming
ï Experience of development on both Linux and Window platforms.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77900&p_spid=3697020&oapc=169&oas=FrEP_hvFxciIKdUua_0stg.."
"IRC78035","Information System Analyst 2","Hyderabad,IN","Business Application Solutions (1100)","The Hyperion Software Engineer will be responsible for the delivery of business applications for Xilinx utilizing Business Intelligence (BI) and Enterprise Performance Management (EPM) technologies. This will be a ìhands onî will be required to support various deliverables during the System Development Lifecycle. Duties will include:
ï Provide functional, technical, and process leadership to deliver demand applications for various business units
ï Work with business analysts and internal IT to understand the scope of work, priorities, and requirements for development. 
ï Assist in and manage process for definition and documentation of requirements for functional, data, workflow, logical processes and operating system environment,
ï Coordinate coding, testing, implementation and documentation of solution.
ï Make system design and integration documents and communicate to impacted areas. 
ï Enforce best practice and controls in areas of development methodology, architecture, security, change and configuration management and compliance","Experience in roles across all phases of the the SDLC - requirements gathering/reviews; systems and application design; development and testing
4+ years of experience in Hyperion Essbase (ASO and BSO) including security, advanced calculation scripts and MDX, automation of processes using MaxL and Unix shell scripting.
Must be proficient with Business Intelligence, database technology, SQL, PL/SQL
Experience with Hyperion Planning including security, HAL, data forms design, Business Rules and automation of processes using Unix shell scripting.
Good Knowledge in Financial Reporting and Web Analysis
Experience with Oracle Hyperion EPM Suite 9.1.0 or higher
OBIEE experience will be added advantage","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=78035&p_spid=3704015&oapc=172&oas=60fdnMRzMefS_EvxZ-vgDQ.."
"IRC77573","IC Design Verification Engineer","Singapore,SG","Programmable Platforms Division (PPD), Singapore","ï Develop state-of-the-art Verification Methodologies and execute full chip verification of Xilinx Next Generation FPGAs
ï Validate and verify architectural accuracy, block and circuit features against design specification, correlate HW/SW models","Required
ï BS/MS in EE, Computer Engineering or equivalent field
ï Strong foundation in electronic circuit design and analysis
ï Good analytical problem solving, debugging skills and attention to detail
ï Strong written and verbal communication skills
ï Strong interpersonal skills, self motivated and a team player
Desired
ï Experience in RTL and behavioral coding, preferably with Verilog
ï Experience in logic and circuit design in either FPGA or ASIC design flows
ï Experience with automation using scripting languages such as Perl, TCL, etc","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77573&p_spid=3680013&oapc=175&oas=dlT-gsghgwl2E14HLJKeTg.."
"IRC77355","Verification Tools Development Intern","San Jose, CA, US","Test Engineering","Candidate will have the challenging opportunity on the hardware tools verification team enhancing and designing large and small scale internal tools. Responsibilities may include:
ï Developing internal tools to improve development efficiency and ensure test quality of current and next generation FPGA products
ï Enhancing current database tools to provide accurate data and improved functionality in efficient time
ï Experience a variety of software languages and tools including MySQL, Perl, PHP, Javascript, and the Xilinx ISE software tools.","BS Degree in CS/EE majors or equivalent required. Ability to demonstrate experience in Perl, SQL, PHP, UNIX/Linux, and shell scripting","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77355&p_spid=3669015&oapc=178&oas=dYlTDVm89rYjiEuwWGoYdA.."
"IRC77935","Signal Integrity Modeling and Analysis Engineer","San Jose, CA, US","FPGA Product Development","Experienced engineer to observe noise behaviors and design mathematical abstractions to model them. The successful candidate will have prior experience with power system noise, simultaneously switching output noise, jitter or similar effects. As a member of a high-performing multi-geography team, the successful candidate will be responsible for developing methodologies, processes and executing EDA software systems for analysis of large SOC designs.","BS/MS in Computer Science and Electrical Engineering with 5+ years of experience
- Skilled in: SPICE simulation, field solvers and electromagnetic extraction tools, coding
of mathematical models, scripting and data structure design
- Experience analyzing raw measured and/or simulated data to determine underlying
mechanisms a plus","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77935&p_spid=3699015&oapc=181&oas=ddw3iR8Nl81SFmP7Veo3VQ.."
"IRC77354","Characterization Engineering Intern","San Jose, CA, US","ATE Characterization","Candidate will be responsible for correlating MMCM, PLL, and GT parameters on the Kintex product line, including bitstream generation. Target parameters will be operating frequency, frequency synthesis, duty cycle, output to output skew, phase shift, jitter. Systematic test methodology is required to make accurate measurements. Data analysis and presentation is required to determine final results.","2+ years EE coursework required. Capability with Xilinx ISE, Verilog, Perl, Excel preferred. Experience with Oscilloscopes, Signal Generators, high speed measurement techniques preferred.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77354&p_spid=3669014&oapc=184&oas=FbFOISW3Mg0JvAjjiQWUIw.."
"IRC77474","Characterization Tools Development Intern","San Jose, CA, US","5150-ATE CHARACTERIZATION","Candidate will be responsible for creating tools to improved characterization pattern generation, data analysis and pattern release flow.","CS, EE Major a plus, Strong Perl scripting skills, GUI programming experience a plus, Experienced in working in a Unix environment, Excellent written and verbal communication skills, Experienced developing web applications with PHP a plus","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77474&p_spid=3675014&oapc=187&oas=ssAd2wN4fyfMkbw5YRocrA.."
"IRC77353","Front-End Product Engineering Intern","San Jose, CA, US","Product Qual and Front End Product Engineering","Support data analysis of Fuji wafer sort result and engineering experiment data. Analyze sort results and automate lot report for functional bin pareto, AC and DC summary, Icc summary per bank and temperature behavior. Responsibility includes analysis of special experiment result for BRAM, TieCell, BISR etc.","EE or CS major, preferably at Junior or Senior year level. Strong understanding of electical measurements, elelctronic devices and programming languages are required.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77353&p_spid=3669013&oapc=191&oas=9rF4yn0NWziBErh8QRlxFw.."
"IRC77358","Back-End Product Engineering Intern","San Jose, CA, US","5235-BACKEND PRODUCT DEVELOPMENT ENGINEERING","Candidate will be exposed to the semiconductor product/test engineering environment, and gain an understanding of the FPGA product, product test process on ATE(Automate Test Equipment). The project involves parametric data collection across process, voltage and temperature, data analysis, and characterization of the product performance. The objective is to study the parametric performance, identify any design, silicon, or test issue on the new product and set final test limits.","Preferred EE or CS major with digital electronics and programming knowledge. Experience and interest in Perl programming.","Applicants are treated throughout the employment process without regard to race, color, religion, national origin, citizenship, age, sex, marital status, ancestry, physical or mental disability, veteran status or sexual orientation. The information requested here is not gathered for employment decisions. It is used only for compliance with Federal laws. Your responses are strictly voluntary, and any information provided will remain confidential. If you choose not to 'self-identify', you will not be subject to any adverse treatment.","","","","https://xapps9.xilinx.com/irec_prod/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=779601927&retainAM=N&addBreadCrumb=RP&p_svid=77358&p_spid=3669018&oapc=194&oas=kfjpyP-NMVDXg6CFBYV6SA.."
